1.192837	0.000000	0.688567	0.409046	0.000000	0.081809	
1.194882	0.000000	0.688976	0.405040	0.000000	0.081008	
1.196907	0.000000	0.689381	0.401178	0.000000	0.080236	
1.198913	0.000000	0.689783	0.397458	0.000000	0.079492	
1.200901	0.000000	0.690180	0.393878	0.000000	0.078776	
1.202870	0.000000	0.690574	0.390437	0.000000	0.078087	
1.204822	0.000000	0.690964	0.387135	0.000000	0.077427	
1.206758	0.000000	0.691352	0.383969	0.000000	0.076794	
1.208678	0.000000	0.691736	0.380939	0.000000	0.076188	
1.210582	0.000000	0.692116	0.378044	0.000000	0.075609	
1.212473	0.000000	0.692495	0.375282	0.000000	0.075056	
1.214349	0.000000	0.692870	0.372652	0.000000	0.074530	
1.216212	0.000000	0.693242	0.370154	0.000000	0.074031	
1.218063	0.000000	0.693613	0.367786	0.000000	0.073557	
1.219902	0.000000	0.693980	0.365549	0.000000	0.073110	
1.221730	0.000000	0.694346	0.363440	0.000000	0.072688	
1.223547	0.000000	0.694709	0.361459	0.000000	0.072292	
1.225354	0.000000	0.695071	0.359605	0.000000	0.071921	
1.227152	0.000000	0.695430	0.357878	0.000000	0.071576	
1.228942	0.000000	0.695788	0.356277	0.000000	0.071255	
1.230723	0.000000	0.696145	0.354801	0.000000	0.070960	
1.232497	0.000000	0.696499	0.353451	0.000000	0.070690	
1.234264	0.000000	0.696853	0.352224	0.000000	0.070445	
1.236025	0.000000	0.697205	0.351122	0.000000	0.070224	
1.237781	0.000000	0.697556	0.350142	0.000000	0.070028	
1.239532	0.000000	0.697906	0.349286	0.000000	0.069857	
1.241278	0.000000	0.698256	0.348553	0.000000	0.069711	
1.243021	0.000000	0.698604	0.347941	0.000000	0.069588	
1.244761	0.000000	0.698952	0.347452	0.000000	0.069490	
1.246498	0.000000	0.699300	0.347085	0.000000	0.069417	
1.248233	0.000000	0.699647	0.346840	0.000000	0.069368	
1.249967	0.000000	0.699993	0.346716	0.000000	0.069343	
=====================switch====================
1.251701	0.000000	0.700340	0.346714	0.000000	0.069343	
1.253435	0.000000	0.699993	0.346833	0.000000	-0.069367	
1.255169	0.000000	0.699647	0.347074	0.000000	-0.069415	
1.256904	0.000000	0.699300	0.347436	0.000000	-0.069487	
1.258641	0.000000	0.698952	0.347920	0.000000	-0.069584	
1.260381	0.000000	0.698604	0.348525	0.000000	-0.069705	
1.262124	0.000000	0.698256	0.349253	0.000000	-0.069851	
1.263870	0.000000	0.697906	0.350102	0.000000	-0.070020	
1.265620	0.000000	0.697556	0.351074	0.000000	-0.070215	
1.267376	0.000000	0.697205	0.352168	0.000000	-0.070434	
1.269137	0.000000	0.696853	0.353386	0.000000	-0.070677	
1.270903	0.000000	0.696500	0.354727	0.000000	-0.070945	
1.272677	0.000000	0.696145	0.356192	0.000000	-0.071238	
1.274458	0.000000	0.695789	0.357781	0.000000	-0.071556	
1.276247	0.000000	0.695431	0.359495	0.000000	-0.071899	
1.278044	0.000000	0.695072	0.361334	0.000000	-0.072267	
1.279851	0.000000	0.694710	0.363299	0.000000	-0.072660	
1.281668	0.000000	0.694347	0.365390	0.000000	-0.073078	
1.283495	0.000000	0.693982	0.367609	0.000000	-0.073522	
1.285333	0.000000	0.693614	0.369956	0.000000	-0.073991	
1.287182	0.000000	0.693244	0.372432	0.000000	-0.074486	
1.289045	0.000000	0.692872	0.375038	0.000000	-0.075008	
1.290920	0.000000	0.692496	0.377774	0.000000	-0.075555	
1.292809	0.000000	0.692119	0.380641	0.000000	-0.076128	
1.294712	0.000000	0.691738	0.383641	0.000000	-0.076728	
1.296630	0.000000	0.691354	0.386774	0.000000	-0.077355	
1.298564	0.000000	0.690968	0.390041	0.000000	-0.078008	
1.300514	0.000000	0.690578	0.393444	0.000000	-0.078689	
1.302481	0.000000	0.690184	0.396984	0.000000	-0.079397	
1.304466	0.000000	0.689787	0.400661	0.000000	-0.080132	
1.306470	0.000000	0.689387	0.404478	0.000000	-0.080896	
1.308492	0.000000	0.688982	0.408434	0.000000	-0.081687	
1.310534	0.000000	0.688574	0.412533	0.000000	-0.082507	
1.312597	0.000000	0.688161	0.416775	0.000000	-0.083355	
1.314681	0.000000	0.687744	0.421161	0.000000	-0.084232	
1.316786	0.000000	0.687323	0.425693	0.000000	-0.085139	
1.318915	0.000000	0.686897	0.430373	0.000000	-0.086075	
1.321067	0.000000	0.686467	0.435202	0.000000	-0.087040	
1.323243	0.000000	0.686032	0.440182	0.000000	-0.088036	
1.325444	0.000000	0.685592	0.445314	0.000000	-0.089063	
1.327670	0.000000	0.685146	0.450600	0.000000	-0.090120	
1.329923	0.000000	0.684696	0.456043	0.000000	-0.091209	
1.332203	0.000000	0.684240	0.461643	0.000000	-0.092329	
1.334512	0.000000	0.683778	0.467403	0.000000	-0.093481	
1.336849	0.000000	0.683311	0.473325	0.000000	-0.094665	
1.339215	0.000000	0.682837	0.479411	0.000000	-0.095882	
1.341612	0.000000	0.682358	0.485662	0.000000	-0.097132	
1.344041	0.000000	0.681872	0.492082	0.000000	-0.098416	
1.346501	0.000000	0.681380	0.498671	0.000000	-0.099734	
1.348994	0.000000	0.680882	0.505433	0.000000	-0.101087	
1.351522	0.000000	0.680376	0.512370	0.000000	-0.102474	
1.354083	0.000000	0.679864	0.519484	0.000000	-0.103897	
1.356681	0.000000	0.679344	0.526777	0.000000	-0.105355	
1.359315	0.000000	0.678817	0.534252	0.000000	-0.106850	
1.361986	0.000000	0.678283	0.541912	0.000000	-0.108382	
1.364696	0.000000	0.677741	0.549759	0.000000	-0.109952	
1.367444	0.000000	0.677192	0.557796	0.000000	-0.111559	
1.370233	0.000000	0.676634	0.566025	0.000000	-0.113205	
1.373063	0.000000	0.676068	0.574450	0.000000	-0.114890	
1.375936	0.000000	0.675493	0.583074	0.000000	-0.116615	
1.378851	0.000000	0.674910	0.591898	0.000000	-0.118380	
1.381811	0.000000	0.674318	0.600927	0.000000	-0.120185	
1.384815	0.000000	0.673717	0.610163	0.000000	-0.122033	
1.387866	0.000000	0.673107	0.619610	0.000000	-0.123922	
1.390964	0.000000	0.672488	0.629270	0.000000	-0.125854	
1.394110	0.000000	0.671858	0.639148	0.000000	-0.127830	
1.397306	0.000000	0.671219	0.649246	0.000000	-0.129849	
1.400552	0.000000	0.670570	0.659568	0.000000	-0.131914	
1.403850	0.000000	0.669910	0.670117	0.000000	-0.134023	
1.407201	0.000000	0.669240	0.680898	0.000000	-0.136180	
1.410605	0.000000	0.668559	0.691913	0.000000	-0.138383	
1.414065	0.000000	0.667867	0.703167	0.000000	-0.140633	
1.417581	0.000000	0.667164	0.714663	0.000000	-0.142933	
1.421154	0.000000	0.666450	0.726406	0.000000	-0.145281	
1.424786	0.000000	0.665723	0.738399	0.000000	-0.147680	
1.428478	0.000000	0.664985	0.750646	0.000000	-0.150129	
1.432231	0.000000	0.664234	0.763152	0.000000	-0.152630	
1.436047	0.000000	0.663471	0.775922	0.000000	-0.155184	
1.439927	0.000000	0.662695	0.788958	0.000000	-0.157792	
1.443871	0.000000	0.661906	0.802267	0.000000	-0.160453	
1.447883	0.000000	0.661104	0.815851	0.000000	-0.163170	
1.451962	0.000000	0.660288	0.829717	0.000000	-0.165943	
1.456111	0.000000	0.659458	0.843869	0.000000	-0.168774	
1.460330	0.000000	0.658614	0.858312	0.000000	-0.171662	
1.464622	0.000000	0.657756	0.873050	0.000000	-0.174610	
1.468987	0.000000	0.656883	0.888089	0.000000	-0.177618	
1.473427	0.000000	0.655995	0.903433	0.000000	-0.180687	
1.477944	0.000000	0.655092	0.919089	0.000000	-0.183818	
1.482540	0.000000	0.654172	0.935062	0.000000	-0.187012	
1.487215	0.000000	0.653237	0.951356	0.000000	-0.190271	
1.491972	0.000000	0.652286	0.967978	0.000000	-0.193596	
1.496812	0.000000	0.651318	0.984933	0.000000	-0.196987	
1.501736	0.000000	0.650333	0.998755	0.000000	-0.200446	
1.506730	0.000000	0.651332	0.981359	0.000000	0.196272	
1.511637	0.000000	0.652313	0.964312	0.000000	0.192862	
1.516459	0.000000	0.653278	0.947610	0.000000	0.189522	
1.521197	0.000000	0.654225	0.931245	0.000000	0.186249	
1.525853	0.000000	0.655156	0.915213	0.000000	0.183043	
1.530429	0.000000	0.656072	0.899506	0.000000	0.179901	
1.534926	0.000000	0.656971	0.884121	0.000000	0.176824	
1.539347	0.000000	0.657855	0.869050	0.000000	0.173810	
1.543692	0.000000	0.658724	0.854290	0.000000	0.170858	
1.547964	0.000000	0.659579	0.839833	0.000000	0.167967	
1.552163	0.000000	0.660418	0.825676	0.000000	0.165135	
1.556291	0.000000	0.661244	0.811814	0.000000	0.162363	
1.560350	0.000000	0.662056	0.798240	0.000000	0.159648	
1.564342	0.000000	0.662854	0.784951	0.000000	0.156990	
1.568266	0.000000	0.663639	0.771942	0.000000	0.154388	
1.572126	0.000000	0.664411	0.759207	0.000000	0.151841	
1.575922	0.000000	0.665170	0.746744	0.000000	0.149349	
1.579656	0.000000	0.665917	0.734546	0.000000	0.146909	
1.583329	0.000000	0.666652	0.722609	0.000000	0.144522	
1.586942	0.000000	0.667374	0.710930	0.000000	0.142186	
1.590496	0.000000	0.668085	0.699505	0.000000	0.139901	
1.593994	0.000000	0.668785	0.688328	0.000000	0.137666	
1.597435	0.000000	0.669473	0.677396	0.000000	0.135479	
1.600822	0.000000	0.670150	0.666706	0.000000	0.133341	
1.604156	0.000000	0.670817	0.656253	0.000000	0.131251	
1.607437	0.000000	0.671473	0.646033	0.000000	0.129207	
1.610667	0.000000	0.672119	0.636044	0.000000	0.127209	
1.613848	0.000000	0.672755	0.626281	0.000000	0.125256	
1.616979	0.000000	0.673382	0.616740	0.000000	0.123348	
1.620063	0.000000	0.673998	0.607419	0.000000	0.121484	
1.623100	0.000000	0.674606	0.598314	0.000000	0.119663	
1.626091	0.000000	0.675204	0.589422	0.000000	0.117884	
1.629038	0.000000	0.675794	0.580740	0.000000	0.116148	
1.631942	0.000000	0.676374	0.572264	0.000000	0.114453	
1.634803	0.000000	0.676947	0.563991	0.000000	0.112798	
1.637623	0.000000	0.677511	0.555919	0.000000	0.111184	
1.640403	0.000000	0.678066	0.548045	0.000000	0.109609	
1.643143	0.000000	0.678614	0.540365	0.000000	0.108073	
1.645845	0.000000	0.679155	0.532878	0.000000	0.106576	
1.648509	0.000000	0.679688	0.525580	0.000000	0.105116	
1.651137	0.000000	0.680213	0.518468	0.000000	0.103694	
1.653730	0.000000	0.680732	0.511541	0.000000	0.102308	
1.656287	0.000000	0.681243	0.504795	0.000000	0.100959	
1.658811	0.000000	0.681748	0.498228	0.000000	0.099646	
1.661303	0.000000	0.682246	0.491838	0.000000	0.098368	
1.663762	0.000000	0.682738	0.485623	0.000000	0.097125	
1.666190	0.000000	0.683224	0.479580	0.000000	0.095916	
1.668588	0.000000	0.683703	0.473708	0.000000	0.094742	
1.670956	0.000000	0.684177	0.468003	0.000000	0.093601	
1.673296	0.000000	0.684645	0.462464	0.000000	0.092493	
1.675609	0.000000	0.685108	0.457090	0.000000	0.091418	
1.677894	0.000000	0.685565	0.451877	0.000000	0.090375	
1.680153	0.000000	0.686017	0.446824	0.000000	0.089365	
1.682388	0.000000	0.686463	0.441930	0.000000	0.088386	
1.684597	0.000000	0.686905	0.437192	0.000000	0.087438	
1.686783	0.000000	0.687342	0.432610	0.000000	0.086522	
1.688946	0.000000	0.687775	0.428180	0.000000	0.085636	
1.691087	0.000000	0.688203	0.423902	0.000000	0.084780	
1.693207	0.000000	0.688627	0.419774	0.000000	0.083955	
1.695305	0.000000	0.689047	0.415794	0.000000	0.083159	
1.697384	0.000000	0.689463	0.411961	0.000000	0.082392	
1.699444	0.000000	0.689875	0.408275	0.000000	0.081655	
1.701486	0.000000	0.690283	0.404732	0.000000	0.080946	
1.703509	0.000000	0.690688	0.401333	0.000000	0.080267	
1.705516	0.000000	0.691089	0.398075	0.000000	0.079615	
1.707506	0.000000	0.691487	0.394958	0.000000	0.078992	
1.709481	0.000000	0.691882	0.391980	0.000000	0.078396	
1.711441	0.000000	0.692274	0.389141	0.000000	0.077828	
1.713387	0.000000	0.692663	0.386439	0.000000	0.077288	
1.715319	0.000000	0.693050	0.383874	0.000000	0.076775	
1.717238	0.000000	0.693433	0.381444	0.000000	0.076289	
1.719146	0.000000	0.693815	0.379148	0.000000	0.075830	
1.721041	0.000000	0.694194	0.376986	0.000000	0.075397	
1.722926	0.000000	0.694571	0.374957	0.000000	0.074991	
1.724801	0.000000	0.694946	0.373060	0.000000	0.074612	
1.726666	0.000000	0.695319	0.371294	0.000000	0.074259	
1.728523	0.000000	0.695690	0.369659	0.000000	0.073932	
1.730371	0.000000	0.696060	0.368154	0.000000	0.073631	
1.732212	0.000000	0.696428	0.366778	0.000000	0.073356	
1.734046	0.000000	0.696795	0.365532	0.000000	0.073106	
1.735873	0.000000	0.697160	0.364414	0.000000	0.072883	
1.737695	0.000000	0.697525	0.363424	0.000000	0.072685	
1.739513	0.000000	0.697888	0.362562	0.000000	0.072512	
1.741325	0.000000	0.698251	0.361827	0.000000	0.072365	
1.743134	0.000000	0.698613	0.361219	0.000000	0.072244	
1.744941	0.000000	0.698974	0.360738	0.000000	0.072148	
1.746744	0.000000	0.699335	0.360384	0.000000	0.072077	
1.748546	0.000000	0.699695	0.360156	0.000000	0.072031	
=====================switch====================
1.750347	0.000000	0.700055	0.360054	0.000000	0.072011	
1.752147	0.000000	0.699695	0.360078	0.000000	-0.072016	
1.753948	0.000000	0.699335	0.360228	0.000000	-0.072046	
1.755749	0.000000	0.698975	0.360505	0.000000	-0.072101	
1.757551	0.000000	0.698614	0.360908	0.000000	-0.072182	
1.759356	0.000000	0.698253	0.361437	0.000000	-0.072287	
1.761163	0.000000	0.697892	0.362093	0.000000	-0.072419	
1.762973	0.000000	0.697530	0.362875	0.000000	-0.072575	
1.764788	0.000000	0.697167	0.363784	0.000000	-0.072757	
1.766607	0.000000	0.696803	0.364820	0.000000	-0.072964	
1.768431	0.000000	0.696438	0.365984	0.000000	-0.073197	
1.770261	0.000000	0.696072	0.367275	0.000000	-0.073455	
1.772097	0.000000	0.695705	0.368695	0.000000	-0.073739	
1.773941	0.000000	0.695336	0.370243	0.000000	-0.074049	
1.775792	0.000000	0.694966	0.371921	0.000000	-0.074384	
1.777651	0.000000	0.694594	0.373728	0.000000	-0.074746	
1.779520	0.000000	0.694221	0.375666	0.000000	-0.075133	
1.781398	0.000000	0.693845	0.377734	0.000000	-0.075547	
1.783287	0.000000	0.693467	0.379934	0.000000	-0.075987	
1.785187	0.000000	0.693087	0.382267	0.000000	-0.076453	
1.787098	0.000000	0.692705	0.384732	0.000000	-0.076946	
1.789022	0.000000	0.692320	0.387332	0.000000	-0.077466	
1.790958	0.000000	0.691933	0.390066	0.000000	-0.078013	
1.792909	0.000000	0.691543	0.392936	0.000000	-0.078587	
1.794873	0.000000	0.691150	0.395943	0.000000	-0.079189	
1.796853	0.000000	0.690754	0.399087	0.000000	-0.079817	
1.798849	0.000000	0.690355	0.402370	0.000000	-0.080474	
1.800860	0.000000	0.689953	0.405793	0.000000	-0.081159	
1.802889	0.000000	0.689547	0.409357	0.000000	-0.081871	
1.804936	0.000000	0.689137	0.413063	0.000000	-0.082613	
1.807002	0.000000	0.688724	0.416913	0.000000	-0.083383	
1.809086	0.000000	0.688307	0.420907	0.000000	-0.084181	
1.811191	0.000000	0.687886	0.425047	0.000000	-0.085009	
1.813316	0.000000	0.687461	0.429335	0.000000	-0.085867	
1.815463	0.000000	0.687032	0.433771	0.000000	-0.086754	
1.817631	0.000000	0.686598	0.438358	0.000000	-0.087672	
1.819823	0.000000	0.686160	0.443097	0.000000	-0.088619	
1.822039	0.000000	0.685717	0.447990	0.000000	-0.089598	
1.824279	0.000000	0.685269	0.453038	0.000000	-0.090608	
1.826544	0.000000	0.684816	0.458243	0.000000	-0.091649	
1.828835	0.000000	0.684358	0.463606	0.000000	-0.092721	
1.831153	0.000000	0.683894	0.469130	0.000000	-0.093826	
1.833499	0.000000	0.683425	0.474817	0.000000	-0.094963	
1.835873	0.000000	0.682950	0.480668	0.000000	-0.096134	
1.838276	0.000000	0.682469	0.486685	0.000000	-0.097337	
1.840710	0.000000	0.681983	0.492871	0.000000	-0.098574	
1.843174	0.000000	0.681490	0.499227	0.000000	-0.099845	
1.845670	0.000000	0.680991	0.505756	0.000000	-0.101151	
1.848199	0.000000	0.680485	0.512459	0.000000	-0.102492	
1.850761	0.000000	0.679972	0.519340	0.000000	-0.103868	
1.853358	0.000000	0.679453	0.526401	0.000000	-0.105280	
1.855990	0.000000	0.678927	0.533643	0.000000	-0.106729	
1.858658	0.000000	0.678393	0.541070	0.000000	-0.108214	
1.861363	0.000000	0.677852	0.548684	0.000000	-0.109737	
1.864107	0.000000	0.677303	0.556487	0.000000	-0.111297	
1.866889	0.000000	0.676747	0.564483	0.000000	-0.112897	
1.869712	0.000000	0.676182	0.572673	0.000000	-0.114535	
1.872575	0.000000	0.675610	0.581062	0.000000	-0.116212	
1.875480	0.000000	0.675029	0.589651	0.000000	-0.117930	
1.878429	0.000000	0.674439	0.598443	0.000000	-0.119689	
1.881421	0.000000	0.673840	0.607443	0.000000	-0.121489	
1.884458	0.000000	0.673233	0.616651	0.000000	-0.123330	
1.887541	0.000000	0.672616	0.626073	0.000000	-0.125215	
1.890672	0.000000	0.671990	0.635711	0.000000	-0.127142	
1.893850	0.000000	0.671355	0.645568	0.000000	-0.129114	
1.897078	0.000000	0.670709	0.655648	0.000000	-0.131130	
1.900356	0.000000	0.670053	0.665954	0.000000	-0.133191	
1.903686	0.000000	0.669387	0.676489	0.000000	-0.135298	
1.907068	0.000000	0.668711	0.687258	0.000000	-0.137452	
1.910505	0.000000	0.668024	0.698264	0.000000	-0.139653	
1.913996	0.000000	0.667325	0.709511	0.000000	-0.141902	
1.917544	0.000000	0.666616	0.721003	0.000000	-0.144201	
1.921149	0.000000	0.665895	0.732743	0.000000	-0.146549	
1.924812	0.000000	0.665162	0.744735	0.000000	-0.148947	
1.928536	0.000000	0.664417	0.756985	0.000000	-0.151397	
1.932321	0.000000	0.663660	0.769495	0.000000	-0.153899	
1.936168	0.000000	0.662891	0.782270	0.000000	-0.156454	
1.940080	0.000000	0.662109	0.795315	0.000000	-0.159063	
1.944056	0.000000	0.661313	0.808635	0.000000	-0.161727	
1.948100	0.000000	0.660505	0.822232	0.000000	-0.164446	
1.952211	0.000000	0.659682	0.836113	0.000000	-0.167223	
1.956391	0.000000	0.658846	0.850283	0.000000	-0.170057	
1.960643	0.000000	0.657996	0.864745	0.000000	-0.172949	
1.964966	0.000000	0.657131	0.879505	0.000000	-0.175901	
1.969364	0.000000	0.656252	0.894568	0.000000	-0.178914	
1.973837	0.000000	0.655357	0.909939	0.000000	-0.181988	
1.978386	0.000000	0.654447	0.925624	0.000000	-0.185125	
1.983015	0.000000	0.653522	0.941627	0.000000	-0.188325	
1.987723	0.000000	0.652580	0.957955	0.000000	-0.191591	
1.992513	0.000000	0.651622	0.974612	0.000000	-0.194922	
1.997386	0.000000	0.650648	0.991605	0.000000	-0.198321	
2.002344	0.000000	0.649656	1.004253	0.000000	-0.201788	
2.007365	0.000000	0.650660	0.986899	0.000000	0.197380	
2.012299	0.000000	0.651647	0.969897	0.000000	0.193979	
2.017149	0.000000	0.652617	0.953241	0.000000	0.190648	
2.021915	0.000000	0.653570	0.936925	0.000000	0.187385	
2.026600	0.000000	0.654507	0.920943	0.000000	0.184189	
2.031204	0.000000	0.655428	0.905289	0.000000	0.181058	
2.035731	0.000000	0.656333	0.889958	0.000000	0.177992	
2.040181	0.000000	0.657223	0.874943	0.000000	0.174989	
2.044555	0.000000	0.658098	0.860241	0.000000	0.172048	
2.048857	0.000000	0.658958	0.845845	0.000000	0.169169	
2.053086	0.000000	0.659804	0.831751	0.000000	0.166350	
2.057245	0.000000	0.660636	0.817953	0.000000	0.163591	
2.061334	0.000000	0.661454	0.804446	0.000000	0.160889	
2.065357	0.000000	0.662258	0.791226	0.000000	0.158245	
2.069313	0.000000	0.663050	0.778288	0.000000	0.155658	
2.073204	0.000000	0.663828	0.765627	0.000000	0.153125	
2.077032	0.000000	0.664594	0.753239	0.000000	0.150648	
2.080798	0.000000	0.665347	0.741118	0.000000	0.148224	
2.084504	0.000000	0.666088	0.729262	0.000000	0.145852	
2.088150	0.000000	0.666817	0.717666	0.000000	0.143533	
2.091739	0.000000	0.667535	0.706325	0.000000	0.141265	
2.095270	0.000000	0.668241	0.695235	0.000000	0.139047	
2.098746	0.000000	0.668936	0.684393	0.000000	0.136879	
2.102168	0.000000	0.669621	0.673794	0.000000	0.134759	
2.105537	0.000000	0.670295	0.663436	0.000000	0.132687	
2.108855	0.000000	0.670958	0.653313	0.000000	0.130663	
2.112121	0.000000	0.671611	0.643423	0.000000	0.128685	
2.115338	0.000000	0.672255	0.633761	0.000000	0.126752	
2.118507	0.000000	0.672889	0.624325	0.000000	0.124865	
2.121629	0.000000	0.673513	0.615111	0.000000	0.123022	
2.124704	0.000000	0.674128	0.606116	0.000000	0.121223	
2.127735	0.000000	0.674734	0.597337	0.000000	0.119467	
2.130721	0.000000	0.675331	0.588769	0.000000	0.117754	
2.133665	0.000000	0.675920	0.580411	0.000000	0.116082	
2.136567	0.000000	0.676501	0.572260	0.000000	0.114452	
2.139429	0.000000	0.677073	0.564311	0.000000	0.112862	
